0.140000	1.484093	3.274711	0.173889
0.141000	1.501999	3.312733	0.178285
0.142000	1.520106	3.351208	0.182786
0.143000	1.538417	3.390142	0.187393
0.144000	1.556935	3.429540	0.192108
0.145000	1.575661	3.469405	0.196936
0.146000	1.594598	3.509744	0.201877
0.147000	1.613750	3.550561	0.206935
0.148000	1.633118	3.591861	0.212113
0.149000	1.652705	3.633650	0.217413
0.150000	1.672515	3.675933	0.222839
0.151000	1.692549	3.718715	0.228393
0.152000	1.712810	3.762001	0.234078
0.153000	1.733302	3.805797	0.239897
0.154000	1.754027	3.850108	0.245854
0.155000	1.774988	3.894939	0.251952
0.156000	1.796188	3.940297	0.258193
0.157000	1.817629	3.986186	0.264582
0.158000	1.839314	4.032612	0.271122
0.159000	1.861247	4.079582	0.277816
0.160000	1.883431	4.127100	0.284669
0.161000	1.905867	4.175173	0.291683
0.162000	1.928560	4.223806	0.298862
0.163000	1.951513	4.273006	0.306211
0.164000	1.974728	4.322777	0.313733
0.165000	1.998208	4.373127	0.321433
0.166000	2.021957	4.424062	0.329314
0.167000	2.045978	4.475587	0.337381
0.168000	2.070274	4.527708	0.345639
0.169000	2.094849	4.580433	0.354091
0.170000	2.119705	4.633766	0.362742
0.171000	2.144845	4.687715	0.371597
0.172000	2.170274	4.742286	0.380660
0.173000	2.195994	4.797485	0.389937
0.174000	2.222009	4.853319	0.399432
0.175000	2.248322	4.909795	0.409151
0.176000	2.274937	4.966918	0.419099
0.177000	2.301857	5.024696	0.429281
0.178000	2.329085	5.083135	0.439702
0.179000	2.356626	5.142242	0.450369
0.180000	2.384482	5.202024	0.461286
0.181000	2.412657	5.262488	0.472460
0.182000	2.441155	5.323640	0.483897
0.183000	2.469980	5.385487	0.495602
0.184000	2.499135	5.448037	0.507583
0.185000	2.528624	5.511296	0.519845
0.186000	2.558451	5.575272	0.532394
0.187000	2.588619	5.639971	0.545239
0.188000	2.619133	5.705401	0.558385
0.189000	2.649996	5.771569	0.571839
0.190000	2.681211	5.838482	0.585608
0.191000	2.712784	5.906147	0.599701
0.192000	2.744718	5.974572	0.614124
0.193000	2.777016	6.043764	0.628885
0.194000	2.809684	6.113730	0.643991
0.195000	2.842724	6.184478	0.659452
0.196000	2.876142	6.256016	0.675274
0.197000	2.909940	6.328349	0.691466
0.198000	2.944124	6.401487	0.708038
0.199000	2.978698	6.475437	0.724996
0.200000	3.013665	6.550205	0.742351
0.201000	3.049031	6.625800	0.760112
0.202000	3.084799	6.702230	0.778287
0.203000	3.120973	6.779501	0.796887
0.204000	3.157558	6.857622	0.815920
0.205000	3.194559	6.936600	0.835398
0.206000	3.231979	7.016442	0.855330
0.207000	3.269824	7.097156	0.875726
0.208000	3.308097	7.178751	0.896597
0.209000	3.346804	7.261233	0.917954
0.210000	3.385948	7.344610	0.939808
0.211000	3.425535	7.428890	0.962170
0.212000	3.465568	7.514080	0.985052
0.213000	3.506053	7.600188	1.008466
0.214000	3.546995	7.687221	1.032424
0.215000	3.588397	7.775188	1.056937
0.216000	3.630265	7.864095	1.082019
0.217000	3.672603	7.953951	1.107682
0.218000	3.715417	8.044761	1.133940
0.219000	3.758710	8.136535	1.160806
0.220000	3.802488	8.229280	1.188293
0.221000	3.846756	8.323001	1.216416
0.222000	3.891519	8.417708	1.245189
0.223000	3.936781	8.513407	1.274626
0.224000	3.982547	8.610106	1.304743
0.225000	4.028822	8.707811	1.335554
0.226000	4.075612	8.806530	1.367074
0.227000	4.122921	8.906268	1.399321
0.228000	4.170755	9.007035	1.432309
0.229000	4.219118	9.108835	1.466056
0.230000	4.268015	9.211676	1.500578
0.231000	4.317452	9.315564	1.535892
0.232000	4.367433	9.420506	1.572015
0.233000	4.417963	9.526508	1.608967
0.234000	4.469049	9.633576	1.646764
0.235000	4.520694	9.741717	1.685425
0.236000	4.572904	9.850935	1.724970
0.237000	4.625685	9.961237	1.765418
0.238000	4.679040	10.072629	1.806788
0.239000	4.732976	10.185115	1.849100
0.240000	4.787497	10.298702	1.892375
0.241000	4.842609	10.413393	1.936633
0.242000	4.898317	10.529195	1.981897
0.243000	4.954626	10.646110	2.028187
0.244000	5.011541	10.764145	2.075526
0.245000	5.069067	10.883302	2.123936
0.246000	5.127209	11.003587	2.173441
0.247000	5.185973	11.125001	2.224063
0.248000	5.245363	11.247549	2.275826
0.249000	5.305385	11.371235	2.328754
0.250000	5.366044	11.496059	2.382873
0.251000	5.427344	11.622026	2.438207
0.252000	5.489291	11.749136	2.494782
0.253000	5.551889	11.877393	2.552624
0.254000	5.615144	12.006796	2.611759
0.255000	5.679061	12.137348	2.672214
0.256000	5.743644	12.269049	2.734017
0.257000	5.808898	12.401899	2.797195
0.258000	5.874828	12.535897	2.861777
0.259000	5.941438	12.671044	2.927792
0.260000	6.008734	12.807338	2.995269
0.261000	6.076720	12.944777	3.064237
0.262000	6.145401	13.083360	3.134728
0.263000	6.214781	13.223084	3.206771
0.264000	6.284864	13.363945	3.280398
0.265000	6.355654	13.505941	3.355641
0.266000	6.427157	13.649066	3.432532
0.267000	6.499376	13.793316	3.511103
0.268000	6.572316	13.938685	3.591388
0.269000	6.645980	14.085168	3.673420
0.270000	6.720371	14.232756	3.757234
0.271000	6.795495	14.381444	3.842865
0.272000	6.871355	14.531222	3.930346
0.273000	6.947953	14.682082	4.019714
0.274000	7.025295	14.834014	4.111005
0.275000	7.103382	14.987007	4.204256
0.276000	7.182218	15.141050	4.299503
0.277000	7.261806	15.296131	4.396784
0.278000	7.342150	15.452237	4.496137
0.279000	7.423251	15.609354	4.597600
0.280000	7.505112	15.767466	4.701212
0.281000	7.587735	15.926559	4.807012
0.282000	7.671123	16.086615	4.915040
0.283000	7.755278	16.247616	5.025335
0.284000	7.840202	16.409543	5.137939
0.285000	7.925895	16.572377	5.252892
0.286000	8.012360	16.736095	5.370235
0.287000	8.099597	16.900677	5.490010
0.288000	8.187608	17.066098	5.612259
0.289000	8.276393	17.232334	5.737023
0.290000	8.365952	17.399359	5.864346
0.291000	8.456286	17.567146	5.994270
0.292000	8.547395	17.735665	6.126838
0.293000	8.639278	17.904888	6.262094
0.294000	8.731934	18.074783	6.400080
0.295000	8.825362	18.245317	6.540841
0.296000	8.919562	18.416457	6.684420
0.297000	9.014531	18.588166	6.830862
0.298000	9.110267	18.760408	6.980210
0.299000	9.206769	18.933143	7.132508
0.300000	9.304032	19.106332	7.287801
0.301000	9.402055	19.279933	7.446133
0.302000	9.500834	19.453901	7.607548
0.303000	9.600365	19.628193	7.772089
0.304000	9.700643	19.802760	7.939802
0.305000	9.801664	19.977554	8.110728
0.306000	9.903423	20.152524	8.284913
0.307000	10.005914	20.327619	8.462399
0.308000	10.109131	20.502783	8.643229
0.309000	10.213068	20.677960	8.827446
0.310000	10.317717	20.853093	9.015091
0.311000	10.423070	21.028121	9.206207
0.312000	10.529121	21.202981	9.400835
0.313000	10.635859	21.377611	9.599015
0.314000	10.743277	21.551944	9.800787
0.315000	10.851364	21.725911	10.006190
0.316000	10.960109	21.899443	10.215262
0.317000	11.069502	22.072466	10.428042
0.318000	11.179532	22.244906	10.644565
0.319000	11.290186	22.416687	10.864867
0.320000	11.401451	22.587729	11.088983
0.321000	11.513314	22.757952	11.316945
0.322000	11.625760	22.927271	11.548786
0.323000	11.738775	23.095601	11.784536
0.324000	11.852343	23.262856	12.024225
0.325000	11.966449	23.428943	12.267879
0.326000	12.081073	23.593772	12.515526
0.327000	12.196200	23.757247	12.767190
0.328000	12.311811	23.919272	13.022892
0.329000	12.427886	24.079748	13.282654
0.330000	12.544404	24.238574	13.546494
0.331000	12.661346	24.395646	13.814428
0.332000	12.778689	24.550859	14.086472
0.333000	12.896411	24.704105	14.362635
0.334000	13.014488	24.855274	14.642929
0.335000	13.132895	25.004254	14.927360
0.336000	13.251609	25.150931	15.215932
0.337000	13.370602	25.295190	15.508647
0.338000	13.489848	25.436911	15.805502
0.339000	13.609319	25.575976	16.106494
0.340000	13.728985	25.712263	16.411615
0.341000	13.848818	25.845647	16.720854
0.342000	13.968786	25.976005	17.034197
0.343000	14.088859	26.103208	17.351626
0.344000	14.209002	26.227128	17.673119
0.345000	14.329183	26.347635	17.998652
0.346000	14.449368	26.464599	18.328196
0.347000	14.569520	26.577886	18.661717
0.348000	14.689604	26.687362	18.999180
0.349000	14.809581	26.792893	19.340542
0.350000	14.929414	26.894343	19.685759
0.351000	15.049064	26.991576	20.034780
0.352000	15.168489	27.084453	20.387552
0.353000	15.287649	27.172838	20.744015
0.354000	15.406500	27.256592	21.104107
0.355000	15.525001	27.335577	21.467758
0.356000	15.643107	27.409655	21.834895
0.357000	15.760773	27.478686	22.205441
0.358000	15.877952	27.542534	22.579312
0.359000	15.994598	27.601061	22.956420
0.360000	16.110662	27.654130	23.336670
0.361000	16.226097	27.701606	23.719966
0.362000	16.340852	27.743352	24.106201
0.363000	16.454877	27.779237	24.495268
0.364000	16.568121	27.809128	24.887051
0.365000	16.680531	27.832894	25.281431
0.366000	16.792054	27.850408	25.678281
0.367000	16.902638	27.861544	26.077471
0.368000	17.012227	27.866179	26.478865
0.369000	17.120766	27.864190	26.882320
0.370000	17.228201	27.855462	27.287690
0.371000	17.334473	27.839878	27.694823
0.372000	17.439527	27.817328	28.103560
0.373000	17.543305	27.787705	28.513738
0.374000	17.645749	27.750905	28.925189
0.375000	17.746801	27.706828	29.337741
0.376000	17.846401	27.655381	29.751215
0.377000	17.944491	27.596472	30.165427
0.378000	18.041011	27.530018	30.580190
0.379000	18.135901	27.455939	30.995313
0.380000	18.229101	27.374160	31.410597
0.381000	18.320552	27.284614	31.825841
0.382000	18.410192	27.187238	32.240842
0.383000	18.497963	27.081976	32.655388
0.384000	18.583803	26.968779	33.069269
0.385000	18.667653	26.847604	33.482267
0.386000	18.749452	26.718415	33.894162
0.387000	18.829142	26.581184	34.304733
0.388000	18.906662	26.435891	34.713755
0.389000	18.981955	26.282520	35.120999
0.390000	19.054960	26.121067	35.526237
0.391000	19.125621	25.951534	35.929236
0.392000	19.193880	25.773931	36.329764
0.393000	19.259681	25.588276	36.727587
0.394000	19.322967	25.394597	37.122468
0.395000	19.383683	25.192930	37.514174
0.396000	19.441776	24.983317	37.902468
0.397000	19.497191	24.765812	38.287115
0.398000	19.549877	24.540476	38.667880
0.399000	19.599783	24.307380	39.044529
0.400000	19.646859	24.066602	39.416829
0.401000	19.691057	23.818231	39.784551
0.402000	19.732328	23.562363	40.147465
0.403000	19.770629	23.299102	40.505345
0.404000	19.805913	23.028565	40.857969
0.405000	19.838140	22.750872	41.205116
0.406000	19.867267	22.466157	41.546571
0.407000	19.893256	22.174557	41.882121
0.408000	19.916069	21.876222	42.211560
0.409000	19.935671	21.571307	42.534684
0.410000	19.952027	21.259977	42.851296
0.411000	19.965107	20.942404	43.161206
0.412000	19.974880	20.618766	43.464227
0.413000	19.981318	20.289252	43.760179
0.414000	19.984398	19.954053	44.048892
0.415000	19.984094	19.613372	44.330198
0.416000	19.980387	19.267414	44.603939
0.417000	19.973257	18.916394	44.869966
0.418000	19.962689	18.560529	45.128135
0.419000	19.948667	18.200045	45.378311
0.420000	19.931181	17.835171	45.620369
0.421000	19.910221	17.466141	45.854190
0.422000	19.885780	17.093194	46.079667
0.423000	19.857854	16.716572	46.296700
0.424000	19.826441	16.336522	46.505197
0.425000	19.791542	15.953294	46.705078
0.426000	19.753160	15.567138	46.896272
0.427000	19.711299	15.178310	47.078715
0.428000	19.665970	14.787065	47.252356
0.429000	19.617181	14.393662	47.417152
0.430000	19.564945	13.998359	47.573069
0.431000	19.509279	13.601414	47.720085
0.432000	19.450201	13.203088	47.858185
0.433000	19.387730	12.803639	47.987366
0.434000	19.321889	12.403326	48.107633
0.435000	19.252703	12.002405	48.219002
0.436000	19.180200	11.601132	48.321497
0.437000	19.104409	11.199761	48.415151
0.438000	19.025363	10.798542	48.500009
0.439000	18.943095	10.397723	48.576122
0.440000	18.857641	9.997550	48.643551
0.441000	18.769040	9.598264	48.702365
0.442000	18.677332	9.200102	48.752642
0.443000	18.582560	8.803298	48.794468
0.444000	18.484767	8.408080	48.827937
0.445000	18.384001	8.014672	48.853151
0.446000	18.280307	7.623293	48.870218
0.447000	18.173737	7.234156	48.879253
0.448000	18.064341	6.847468	48.880380
0.449000	17.952173	6.463430	48.873727
0.450000	17.837285	6.082238	48.859430
0.451000	17.719735	5.704080	48.837629
0.452000	17.599578	5.329139	48.808470
0.453000	17.476874	4.957589	48.772105
0.454000	17.351681	4.589600	48.728689
0.455000	17.224060	4.225333	48.678383
0.456000	17.094073	3.864942	48.621351
0.457000	16.961782	3.508574	48.557762
0.458000	16.827249	3.156369	48.487786
0.459000	16.690541	2.808460	48.411599
0.460000	16.551720	2.464971	48.329376
0.461000	16.410852	2.126020	48.241297
0.462000	16.268004	1.791717	48.147543
0.463000	16.123241	1.462165	48.048297
0.464000	15.976630	1.137459	47.943744
0.465000	15.828239	0.817688	47.834066
0.466000	15.678133	0.502932	47.719451
0.467000	15.526381	0.193265	47.600084
0.468000	15.373050	-0.111247	47.476152
0.469000	15.218207	-0.410544	47.347838
0.470000	15.061920	-0.704573	47.215330
0.471000	14.904255	-0.993288	47.078810
0.472000	14.745279	-1.276650	46.938462
0.473000	14.585060	-1.554626	46.794468
0.474000	14.423663	-1.827190	46.647009
0.475000	14.261155	-2.094321	46.496262
0.476000	14.097600	-2.356005	46.342405
0.477000	13.933064	-2.612233	46.185611
0.478000	13.767611	-2.863002	46.026053
0.479000	13.601305	-3.108314	45.863900
0.480000	13.434208	-3.348178	45.699319
0.481000	13.266385	-3.582606	45.532474
0.482000	13.097895	-3.811616	45.363526
0.483000	12.928800	-4.035230	45.192632
0.484000	12.759159	-4.253475	45.019948
0.485000	12.589033	-4.466382	44.845624
0.486000	12.418479	-4.673986	44.669808
0.487000	12.247554	-4.876325	44.492645
0.488000	12.076315	-5.073444	44.314275
0.489000	11.904818	-5.265387	44.134835
0.490000	11.733116	-5.452203	43.954459
0.491000	11.561262	-5.633947	43.773275
0.492000	11.389310	-5.810672	43.591411
0.493000	11.217311	-5.982437	43.408988
0.494000	11.045313	-6.149301	43.226124
0.495000	10.873367	-6.311329	43.042933
0.496000	10.701520	-6.468585	42.859527
0.497000	10.529819	-6.621136	42.676011
0.498000	10.358309	-6.769051	42.492489
0.499000	10.187036	-6.912400	42.309060
0.500000	10.016041	-7.051254	42.125818
0.501000	9.845368	-7.185688	41.942857
0.502000	9.675058	-7.315775	41.760264
0.503000	9.505150	-7.441590	41.578123
0.504000	9.335682	-7.563211	41.396514
0.505000	9.166693	-7.680713	41.215516
0.506000	8.998219	-7.794175	41.035201
0.507000	8.830295	-7.903674	40.855640
0.508000	8.662956	-8.009290	40.676900
0.509000	8.496233	-8.111100	40.499044
0.510000	8.330160	-8.209184	40.322133
0.511000	8.164766	-8.303620	40.146223
0.512000	8.000082	-8.394487	39.971370
0.513000	7.836137	-8.481865	39.797623
0.514000	7.672957	-8.565831	39.625031
0.515000	7.510569	-8.646463	39.453639
0.516000	7.348999	-8.723840	39.283489
0.517000	7.188270	-8.798038	39.114622
0.518000	7.028407	-8.869135	38.947073
0.519000	6.869432	-8.937207	38.780879
0.520000	6.711365	-9.002328	38.616069
0.521000	6.554228	-9.064574	38.452675
0.522000	6.398040	-9.124019	38.290724
0.523000	6.242820	-9.180735	38.130239
0.524000	6.088584	-9.234796	37.971245
0.525000	5.935350	-9.286272	37.813761
0.526000	5.783134	-9.335233	37.657807
0.527000	5.631951	-9.381751	37.503400
0.528000	5.481814	-9.425891	37.350553
0.529000	5.332736	-9.467724	37.199281
0.530000	5.184732	-9.507313	37.049594
0.531000	5.037811	-9.544726	36.901502
0.532000	4.891986	-9.580025	36.755013
0.533000	4.747266	-9.613274	36.610135
0.534000	4.603661	-9.644536	36.466871
0.535000	4.461179	-9.673870	36.325226
0.536000	4.319828	-9.701336	36.185202
0.537000	4.179616	-9.726994	36.046800
0.538000	4.040550	-9.750899	35.910020
0.539000	3.902636	-9.773109	35.774861
0.540000	3.765878	-9.793678	35.641320
0.541000	3.630283	-9.812661	35.509395
0.542000	3.495853	-9.830110	35.379080
0.543000	3.362594	-9.846076	35.250371
0.544000	3.230507	-9.860610	35.123262
0.545000	3.099596	-9.873761	34.997745
0.546000	2.969862	-9.885577	34.873813
0.547000	2.841308	-9.896106	34.751458
0.548000	2.713934	-9.905393	34.630669
0.549000	2.587741	-9.913482	34.511438
0.550000	2.462728	-9.920419	34.393754
0.551000	2.338897	-9.926245	34.277606
0.552000	2.216245	-9.931001	34.162983
0.553000	2.094773	-9.934729	34.049872
0.554000	1.974478	-9.937467	33.938261
0.555000	1.855358	-9.939255	33.828138
0.556000	1.737412	-9.940129	33.719489
0.557000	1.620637	-9.940126	33.612300
0.558000	1.505029	-9.939281	33.506558
0.559000	1.390586	-9.937629	33.402248
0.560000	1.277304	-9.935204	33.299356
0.561000	1.165179	-9.932038	33.197868
0.562000	1.054207	-9.928162	33.097768
0.563000	0.944383	-9.923608	32.999040
0.564000	0.835703	-9.918405	32.901671
0.565000	0.728162	-9.912583	32.805645
0.566000	0.621755	-9.906170	32.710945
0.567000	0.516475	-9.899193	32.617557
0.568000	0.412319	-9.891678	32.525464
0.569000	0.309279	-9.883653	32.434651
0.570000	0.207349	-9.875141	32.345102
0.571000	0.106525	-9.866166	32.256800
0.572000	0.006798	-9.856754	32.169731
0.573000	-0.091838	-9.846925	32.083878
0.574000	-0.189389	-9.836703	31.999226
0.575000	-0.285862	-9.826109	31.915757
0.576000	-0.381264	-9.815164	31.833457
0.577000	-0.475603	-9.803887	31.752310
0.578000	-0.568886	-9.792299	31.672300
0.579000	-0.661120	-9.780417	31.593412
0.580000	-0.752313	-9.768261	31.515629
0.581000	-0.842473	-9.755848	31.438936
0.582000	-0.931607	-9.743195	31.363317
0.583000	-1.019722	-9.730318	31.288759
0.584000	-1.106828	-9.717234	31.215244
0.585000	-1.192932	-9.703958	31.142759
0.586000	-1.278043	-9.690505	31.071288
0.587000	-1.362167	-9.676890	31.000816
0.588000	-1.445315	-9.663125	30.931329
0.589000	-1.527493	-9.649225	30.862811
0.590000	-1.608710	-9.635203	30.795250
0.591000	-1.688975	-9.621071	30.728629
0.592000	-1.768296	-9.606842	30.662936
0.593000	-1.846681	-9.592526	30.598156
0.594000	-1.924140	-9.578135	30.534275
0.595000	-2.000680	-9.563681	30.471280
0.596000	-2.076310	-9.549173	30.409157
0.597000	-2.151038	-9.534622	30.347893
0.598000	-2.224874	-9.520037	30.287475
0.599000	-2.297826	-9.505427	30.227889
0.600000	-2.369902	-9.490803	30.169123
0.601000	-2.441111	-9.476171	30.111164
0.602000	-2.511461	-9.461541	30.054000
0.603000	-2.580962	-9.446921	29.997619
0.604000	-2.649622	-9.432319	29.942007
0.605000	-2.717449	-9.417741	29.887154
0.606000	-2.784452	-9.403195	29.833047
0.607000	-2.850639	-9.388688	29.779675
0.608000	-2.916020	-9.374226	29.727026
0.609000	-2.980602	-9.359815	29.675090
0.610000	-3.044394	-9.345463	29.623854
0.611000	-3.107405	-9.331174	29.573308
0.612000	-3.169642	-9.316954	29.523442
0.613000	-3.231115	-9.302808	29.474244
0.614000	-3.291832	-9.288742	29.425705
0.615000	-3.351801	-9.274760	29.377813
0.616000	-3.411031	-9.260867	29.330559
0.617000	-3.469529	-9.247067	29.283934
0.618000	-3.527305	-9.233366	29.237926
0.619000	-3.584365	-9.219766	29.192527
0.620000	-3.640719	-9.206271	29.147727
0.621000	-3.696375	-9.192887	29.103518
0.622000	-3.751340	-9.179615	29.059889
0.623000	-3.805623	-9.166459	29.016831
0.624000	-3.859231	-9.153423	28.974337
0.625000	-3.912173	-9.140509	28.932398
0.626000	-3.964456	-9.127721	28.891004
0.627000	-4.016089	-9.115061	28.850147
0.628000	-4.067079	-9.102532	28.809821
0.629000	-4.117433	-9.090136	28.770015
0.630000	-4.167160	-9.077875	28.730723
0.631000	-4.216267	-9.065752	28.691937
0.632000	-4.264762	-9.053769	28.653649
0.633000	-4.312652	-9.041928	28.615851
0.634000	-4.359945	-9.030230	28.578537
0.635000	-4.406648	-9.018677	28.541699
0.636000	-4.452768	-9.007271	28.505330
0.637000	-4.498313	-8.996014	28.469423
0.638000	-4.543290	-8.984906	28.433971
0.639000	-4.587706	-8.973950	28.398968
0.640000	-4.631569	-8.963145	28.364408
0.641000	-4.674885	-8.952494	28.330283
0.642000	-4.717661	-8.941998	28.296587
0.643000	-4.759904	-8.931657	28.263315
0.644000	-4.801622	-8.921472	28.230460
0.645000	-4.842820	-8.911444	28.198016
0.646000	-4.883506	-8.901573	28.165978
0.647000	-4.923687	-8.891861	28.134339
0.648000	-4.963369	-8.882308	28.103095
0.649000	-5.002558	-8.872914	28.072240
0.650000	-5.041262	-8.863680	28.041768
0.651000	-5.079486	-8.854605	28.011674
0.652000	-5.117237	-8.845691	27.981953
0.653000	-5.154522	-8.836938	27.952600
0.654000	-5.191346	-8.828345	27.923610
0.655000	-5.227716	-8.819914	27.894978
0.656000	-5.263638	-8.811643	27.866699
0.657000	-5.299118	-8.803533	27.838769
0.658000	-5.334162	-8.795584	27.811184
0.659000	-5.368776	-8.787795	27.783938
0.660000	-5.402966	-8.780167	27.757027
0.661000	-5.436738	-8.772700	27.730447
0.662000	-5.470098	-8.765393	27.704194
0.663000	-5.503051	-8.758246	27.678264
0.664000	-5.535603	-8.751258	27.652652
0.665000	-5.567759	-8.744429	27.627355
0.666000	-5.599526	-8.737760	27.602369
0.667000	-5.630908	-8.731248	27.577690
0.668000	-5.661912	-8.724895	27.553314
0.669000	-5.692542	-8.718699	27.529238
0.670000	-5.722803	-8.712661	27.505459
0.671000	-5.752702	-8.706778	27.481972
0.672000	-5.782243	-8.701051	27.458774
0.673000	-5.811431	-8.695480	27.435862
0.674000	-5.840271	-8.690063	27.413233
0.675000	-5.868769	-8.684800	27.390883
0.676000	-5.896929	-8.679690	27.368810
0.677000	-5.924757	-8.674732	27.347010
0.678000	-5.952257	-8.669926	27.325480
0.679000	-5.979433	-8.665271	27.304218
0.680000	-6.006292	-8.660766	27.283220
0.681000	-6.032837	-8.656411	27.262484
0.682000	-6.059072	-8.652203	27.242007
